temperature,humidity,wind_speed,rainfall,drought_index,fire
41.92897894051715,56.462323473416085,1.1587516067316184,2.595079442271593,4.138974473022584,0
42.67931100294901,52.15773196511187,3.267519146119273,10.79451811954512,0.5529293781666322,0
29.45930804388601,38.08295596826678,12.9748936061797,12.307726547922996,6.2959152944188,0
25.790768058778227,49.45701263168882,28.386618780959715,10.154105423159187,2.1104312375844225,0
24.7915262714357,39.20773083593683,2.2464589473499332,10.351944311320072,3.394883154214361,0
42.04882739236099,62.63450683825219,21.639504172089687,3.2476770774353225,1.7957495867160722,0
25.780563063012348,76.8023720528329,15.220037430060787,11.971491340800393,7.429814770458413,0
33.270976170062944,72.95155494735886,8.275339615109242,19.535626929052867,5.529146257486356,0
28.293482076965745,37.255393869759445,9.507551331841594,19.516389125438785,1.9839586610372273,0
32.473385957745435,50.753559507924145,0.6858270360235563,6.982883096043864,1.9724394472564422,0
28.64417545935507,10.852503948087211,21.012416005879487,14.568999452078028,2.2726567236736384,0
27.323717901659073,79.62225113794841,3.0124098608426033,8.83143727989182,9.586474481073688,0
30.68307503197939,29.631666068155376,1.040883782186549,2.7552016543195434,4.744026086860902,0
28.323138417983913,45.2873195314241,14.049393326846019,14.807588910111535,9.293764338616988,0
40.99228261440494,22.204035601515855,14.320262975619892,6.8808414480845315,9.914599823957083,1
34.516415258706395,64.24868579382522,19.641867179727612,15.218570767686021,5.099407583268311,0
24.404175688486085,53.62381253523264,21.193131706157633,7.587533857907822,0.8517147839672168,0
25.898642491158803,39.1831804789894,15.263654282315773,3.5002917060450756,8.111619593240189,0
21.33883744139373,52.81549153996424,21.241052232915376,17.06040592490347,6.104665455975493,0
27.49221583668042,23.498927002169133,7.507069820741375,1.037263665093282,0.7354893849143118,0
36.737953946853466,72.05107457170622,4.311054668728788,7.31143580054529,4.893546038756064,0
24.57395924771409,31.276731795696328,27.94410642144039,13.450775148901393,6.624518419379561,0
22.48005892188632,59.20196559132603,11.19786214387455,17.727270471352522,4.4334529709799995,0
28.025384651448725,81.952003012658,2.7017960341971845,3.222115739085789,5.76800587956937,0
35.3130558372622,13.08684867566571,24.8133967881856,1.921097316251914,9.350482402655182,1
31.819501144351477,41.002715436219134,18.392918136227312,6.0427550272825155,1.4069218721025256,0
28.30475653678746,20.79342077445082,17.75848266470419,5.123804133518148,4.843619607759838,0
42.073793948345184,82.69261682841898,3.978383663958854,13.884864825791112,0.08399021828253139,0
31.713942437806743,38.80619556003394,22.721336202283833,4.753324158066372,4.3684241602534915,0
31.37616676244256,27.067274133156076,6.1086394109772755,12.479505655395597,2.070212994554992,0
20.791418943635616,64.11812605491251,1.262654841821419,13.12013083975923,2.270925837477308,0
35.98357078948175,53.45542299405129,4.83175531784152,16.111685655307255,2.3106131628362894,0
31.483622112530888,75.35493453929851,21.017149108445345,12.068464001683347,7.593825105399448,0
23.626928470134754,70.24545269782763,23.735090593101813,18.419662891066153,5.080457101345429,0
26.093479550149624,87.97358823622673,7.397847121125958,13.841932739759832,3.8041605696835177,0
25.059093294608427,17.242584575937627,9.451177918936379,4.848862345009373,0.007752734470908296,0
23.052455523142058,16.42182146852108,4.882079552981384,18.797324504457038,8.356933746313494,0
30.888534174969678,82.58885588101742,13.582628928492401,3.799604338582172,0.000983225458446313,0
29.082176373068236,86.45857791463678,6.60171514542218,3.7199175504120063,8.078438950916613,0
29.003076126896502,42.53074767481054,29.523182492077506,14.845728721083722,7.273491102888134,0
26.28820419945746,46.469586373845004,23.00882043799668,10.380124467461691,1.2102487955866792,0
30.91066333800852,39.495862875111314,17.913421543032467,3.200607591809894,6.203871582267087,0
33.68807510494361,72.21495000639779,21.639811517532973,2.2786522941024567,0.11162229960294812,0
35.28754429299579,71.66292950214692,5.007285462829669,3.387921783009289,2.2359867341638564,0
25.495641769357555,27.633572920628282,22.30807184545497,18.529332043558618,2.4100355852034836,0
38.19608488913015,40.7115303890628,10.390042817657042,11.729604189250011,9.808633999259609,0
20.675726780736973,26.99493416293671,14.086493038621544,14.583213215184427,5.708108476465692,0
38.76100583248396,13.729931600563559,26.558433805072518,2.5603688728671536,0.08990253063792863,1
27.074190019968576,14.489717125114305,28.326315263627137,7.585991820144391,1.288417322631743,0
29.25002155896485,21.74584994563495,23.05688579856616,11.138960398425002,1.9186849074790624,0
34.517783256931466,12.39056281419777,23.027630979345652,10.195035565921014,8.218959180725196,1
35.26128484276851,43.85401650210436,22.33599814316992,7.451630422711655,6.787022565850954,0
30.528866436735523,15.121560829650464,18.79178016325027,1.9153834930884694,4.83116380292456,0
43.44747368458254,77.79291132999836,5.866447247756606,13.657528399396305,8.108127439566529,0
41.458135588579616,66.96655819174526,17.65278002683757,11.95858686229008,4.739968956504804,0
25.62591396979464,72.69142745466308,1.6977999481949047,8.409810290656662,8.159368555113787,0
34.722754849182714,59.39840945515751,0.92120565659779,18.540339699653483,2.192029420038313,0
38.02462518516343,63.11018654727792,25.13986917943617,15.120846073286991,9.292246633304217,0
25.423589561915396,19.072802702259164,16.216004468100177,7.296540834978423,9.572469605368102,0
20.461260621117678,14.653411882675869,0.4916328387544122,1.0558838408562532,6.378673458145107,0
44.39011351163714,89.1371289757702,8.181565400834536,16.007798867561167,6.338930598499276,0
43.95871037871849,39.83594893153075,20.48811491796583,8.802516925450083,5.652587432927741,0
28.008692296661632,14.101601539092181,28.180713056232076,9.444674585850096,4.327688729915577,0
25.977870687384844,22.771679365132435,25.323107021909834,11.747050110209937,1.787341353474089,0
23.86536719577466,79.93647975332037,13.353728702138236,13.209296161959617,1.9271436735297065,0
37.178643760351605,26.463894130170633,8.567103467592526,12.172801020465457,6.524473385600763,1
38.882291794031495,47.36336570171755,9.303591276212916,5.627243138280509,4.6718907106870455,0
30.510057762497258,63.397934879850325,22.008750736778175,3.5580349076157547,2.2569917414343452,0
26.070235329549213,87.26942163247388,24.132907421070353,0.560866128677977,0.9201320248543932,0
31.218094568700234,11.12739990578814,10.96409533045178,0.2613326621688272,9.591649055898866,0
32.908983802637835,49.00661039984783,18.685786487275795,17.77710765010179,6.884544804841406,0
33.5850968148173,89.68254722694225,22.368451437491085,19.89077201627625,1.9072921623976602,0
31.0841863510257,19.737761850073305,25.371159037210397,7.152881278198775,7.495835766040289,0
20.09334371011024,19.897357620657523,19.22760741544341,4.26044943313779,1.6916254654855045,0
31.79444460405277,16.96338525220235,25.928890116909205,7.987079906088073,5.892148271241261,0
28.681797230320957,50.62752298250787,8.446486944603915,2.064973369161067,5.672415565611103,0
33.914049938624416,37.87289579737806,20.96336562697892,12.594344574517182,1.082933548630003,0
21.734464628620426,67.3003245103773,12.061693316269027,4.5002358665477304,6.638774613565963,0
41.9797315180445,55.70373310045361,27.859116918151763,6.3484702587643564,5.572812761701821,0
41.88602537770488,56.46719968731661,6.563297518394141,17.10897835371346,8.020392540926965,0
34.102885819877514,50.88472575933754,23.620819923874734,11.381960313999356,9.081929448429577,0
38.42799177647526,89.36519235031342,27.949717734691134,2.6963763524661855,7.072769316129532,0
30.947593515364026,53.12392312486891,20.473267396150643,1.9104657076511145,3.0342031078034113,0
34.75749610730433,15.789042160318099,23.670346339904977,13.083709964065328,3.272897939771857,1
35.44185452178265,35.775571048847546,26.584712941956123,3.253197202746587,3.119304399909023,0
28.847214602283312,72.45419126266158,9.28587437606325,3.936062416255457,8.636207133424866,0
44.0218043324533,60.276415718787405,3.73555933935228,12.035733356582007,4.831876500718106,0
35.06509240540498,64.71581952370708,28.095021121960517,18.211526737989217,9.585577480314925,0
44.76328790548025,83.74449835534081,1.1251248001274916,10.828435633392367,6.549814733862974,0
30.809269203450825,45.50242302358345,14.53828427485889,9.366333725444472,6.02894371546628,0
20.80801918968779,11.561764033173905,9.673932105909724,17.173511983462713,8.988905431859267,0
27.560924575987023,89.20720028082981,16.637807734488256,5.87020479455854,5.8962238297564245,0
36.26969330514305,46.36622118141513,29.67954965382769,0.6916079079487591,8.228419723964567,0
42.758587446314934,17.80893000032747,1.3718546945392451,11.153753968865301,4.988206773206572,1
35.37910610497031,53.88672829271998,23.088473510287606,2.637910495845288,5.986394839231223,0
31.794091634861385,57.21625405207981,0.7369750876292025,1.2116408914382726,2.59215077586457,0
22.018575974913404,55.14667334503871,7.837193613668197,1.9408032630616545,8.76322640097859,0
23.618909789427054,87.19343448200488,21.166554869697872,2.206662503381809,2.7800077555452973,0
21.336734491300547,35.57083461821485,8.244838724402925,13.113202287980725,9.633996845593419,0
37.7795598861901,12.76105012756175,18.32220982115343,11.647789935398256,3.856807003425138,1
40.777284981746575,83.58017903206965,29.004171216165552,6.404329377246505,4.35266443015692,0
24.110973785458214,25.29908551878836,26.242004512259452,4.861566733543128,4.919790802577251,0
28.13080862883766,69.95595042588586,25.08987774471985,0.013786559807449361,3.834709941416674,0
31.977691421949253,26.320774655898312,5.80624791781931,3.177792161621913,5.750679824454831,0
23.569663475544463,76.31803588112223,8.15347440428628,11.510270408729383,6.499671464778325,0
30.404782513601923,82.51060321527169,23.6274851068399,11.129048158511425,1.722125333719966,0
44.17080270380259,18.428536363490224,21.91485137425354,14.728488809553406,8.305659459861323,1
37.97870444609191,21.781963645280868,8.739909693185487,0.6596427894987511,6.610834676725385,1
24.173294766243085,84.02310035022515,12.867452612419122,15.90222616797191,7.439737549602743,0
22.47036418951665,71.65635233186455,19.45606715518632,11.635599158424267,9.400311489222968,0
31.12877216083823,13.111749780163358,15.765877820364564,5.457891288529724,8.094817243640659,0
44.6987781867642,24.57595945368178,13.683247123236713,8.711669459615015,6.170219420196059,1
39.83206431084214,42.96609730454037,3.0033660614502242,15.987490356435117,3.0358927182243733,0
27.328085303202815,79.13586843553377,13.04880111293057,9.714110815571047,5.969187984421261,0
20.657017712087494,22.08460543539621,29.764905092482852,14.161171847663512,0.5972799711626586,0
30.28222301556523,67.93121154914077,10.258108698268103,8.148861562617448,6.208259806773685,0
24.013432718423843,16.697146910419463,20.819903881354698,10.927187192035719,4.320210833841346,0
24.507021531096314,47.37351771700628,15.174135069192475,16.656577470583137,6.939266617458309,0
24.057453996009293,68.31952497345988,23.84168038587825,9.933071206138312,2.8236246110261645,0
37.990191488135935,15.177074269983324,22.448249415887922,11.262414756028187,6.192394155538402,1
20.896035305233745,26.33909739712548,28.332140298429696,8.443302083143845,7.970502297323438,0
34.11832167530261,73.34472630142164,19.522145498926335,3.8133068623663147,1.0364588810991293,0
38.813022094841244,23.08148438362368,28.432998397779983,19.469218228409844,6.776823496674144,1
23.910228190424796,63.40285802650878,1.246511059103852,0.4114292001438713,9.702038519913964,0
42.32327529154381,61.37493497102378,12.204339797422634,2.484101212030727,8.758879723802995,0
21.953360747673848,51.631499569829714,20.257427885642393,14.254326400245585,1.4444345463567754,0
37.06765017131927,26.136843212638603,14.408912190785086,14.813756476112294,4.47093412106913,1
24.299111524243905,43.355213395170566,27.965259752267176,3.128307954462901,2.388759470039876,0
40.15079473999046,59.741449128921886,4.215140087446598,12.676375390449206,0.7181326842643954,0
34.284945068655055,80.53794189799335,14.40637099747895,17.69778159208987,7.901334950814104,0
34.73014604773289,73.8284116759908,25.685295749408592,16.007323473176097,8.308412675674377,0
28.650562938639567,58.58757237382284,22.723474592302733,0.08956171331456542,6.554988052885199,0
27.081568315683928,28.277676464290344,23.736300335101152,0.8073249019727613,0.9120443065404737,0
31.583026739135033,27.335949056412446,13.872647663128623,9.32905210674529,0.7716609545884412,0
38.94284430790533,75.11098104093467,10.152849526808694,7.04215566792207,5.587113321209193,0
24.205495189105463,63.15376811023167,15.190230640481303,1.8653599014502276,9.020741734864469,0
40.406736734432,38.64484161600184,6.032398525614061,3.855713451535625,1.7575297082776686,0
31.995947468045138,87.7184998176359,19.240533217222897,18.859829388301957,6.313629647154356,0
31.305349165589476,81.18086219776112,23.59350850189634,7.358192786919144,4.994202810788129,0
20.41495787541031,63.72093588471714,2.1541456951485918,4.425913525763496,2.570707674806817,0
23.104881386769865,39.53837711530121,17.972455860838267,3.239362912012076,4.208827706177891,0
30.799316714966913,34.70052676230006,17.26320610824338,11.80521193271667,4.527210150234384,0
44.532461115471214,85.15070489703442,7.921903602407475,9.289564992777429,1.5045559646578865,0
26.253742544474104,45.47729244125716,29.860831657249527,6.822731968063136,1.7509710467013728,0
20.256386452175647,74.00137239457077,14.993656947434559,7.3626637695219,6.711070484186018,0
30.89612528965225,85.17776634066696,26.64002487966811,4.043336495002006,1.2728349653911886,0
20.398849701772512,49.36053571795418,5.710952069843421,14.928064218282039,7.804984034847865,0
28.40553795604034,62.24867243805146,22.465438885939584,14.973459240029875,8.47383405494302,0
28.851392257274842,16.900426738954177,2.3787740578408823,0.6494018849753225,1.1385187735123548,0
